History Index - RR,R-R Interval(ms) - RR
5612,1098.31
5613,1087.89
5614,1065.76
5615,1105.47
5616,1124.35
5617,1096.35
5618,1064.45
5619,1048.83
5620,1072.92
5621,1064.45
5622,1042.32
5623,1013.67
5624,1026.04
5625,1026.04
5626,1028.65
5627,991.536
5628,952.474
5629,949.219
5630,966.146
5631,985.677
5632,966.146
5633,1031.9
5634,1093.75
5635,1115.23
5636,1066.41
5637,1029.95
5638,1008.46
5639,992.839
5640,994.141
5641,1018.23
5642,1039.71
5643,1055.99
5644,1111.33
5645,1100.26
5646,1100.26
5647,1108.07
5648,1105.47
5649,1122.4
5650,1118.49
5651,1107.42
5652,1078.78
5653,1042.32
5654,1031.9
5655,1063.8
5656,1055.99
5657,1063.8
5658,1041.67
5659,1031.25
5660,1048.83
5661,1029.3
5662,1027.99
5663,1012.37
5664,1013.02
5665,1000.65
5666,965.495
5667,927.734
5668,929.687
5669,921.224
5670,934.245
5671,1014.32
5672,1079.43
5673,1115.89
5674,1091.8
5675,1130.86
5676,1161.46
5677,1104.82
5678,1059.9
5679,1051.43
5680,1077.47
5681,1053.39
5682,1000.65
5683,986.328
5684,1016.28
5685,1017.58
5686,1007.16
5687,979.167
5688,1007.16
5689,1052.73
5690,1060.55
5691,1036.46
5692,1012.37
5693,1054.69
5694,1041.02
5695,1031.9
5696,981.771
5697,980.469
5698,1007.16
5699,1003.91
5700,988.932
5701,960.286
5702,992.187
5703,1022.14
5704,1031.9
5705,1020.83
5706,1037.11
5707,1049.48
5708,1052.08
5709,1024.74
5710,979.167
5711,947.266
5712,953.776
5713,940.104
5714,901.693
5715,894.531
5716,904.297
5717,945.312
5718,929.687
5719,912.109
5720,936.198
5721,975.911
5722,979.818
5723,945.964
5724,941.406
5725,958.333
5726,959.635
5727,941.406
5728,936.849
5729,930.339
5730,953.776
5731,984.375
5732,1008.46
5733,1006.51
5734,993.49
5735,1016.28
5736,1039.71
5737,1032.55
5738,1009.77
5739,1014.32
5740,1037.76
5741,1029.3
5742,1016.93
5743,1020.18
5744,1011.07
5745,1006.51
5746,1012.37
5747,1006.51
5748,982.422
5749,969.401
5750,965.495
5751,938.151
5752,902.995
5753,873.698
5754,835.286
5755,781.901
5756,781.25
5757,819.661
5758,834.635
5759,843.099
5760,869.141
5761,925.781
5762,967.448
5763,960.286
5764,954.427
5765,961.589
5766,968.099
5767,946.615
5768,899.089
5769,860.026
5770,848.958
5771,841.146
5772,812.5
5773,722.005
5774,636.068
5775,653.646
5776,735.026
5777,799.479
5778,790.365
5779,842.448
5780,893.88
5781,858.073
5782,755.208
5783,671.875
5784,673.177
5785,675.781
5786,684.245
5787,695.312
5788,714.193
5789,727.865
5790,738.281
5791,750.651
5792,757.812
5793,767.578
5794,787.76
5795,804.036
5796,819.661
5797,879.557
5798,936.849
5799,983.073
5800,979.818
5801,990.234
5802,1013.02
5803,1028.65
5804,952.474
5805,924.479
5806,962.24
5807,1004.56
5808,1032.55
5809,983.073
5810,1047.53
5811,1086.59
5812,1084.64
5813,1044.27
5814,1052.08
5815,1102.21
5816,1088.54
5817,1080.08
5818,1074.22
5819,1085.29
5820,1081.38
5821,1061.85
5822,1055.99
5823,1058.59
5824,1052.73
5825,1059.9
5826,1024.09
5827,1002.6
5828,1014.97
5829,996.094
5830,1003.91
5831,1012.37
5832,1015.62
5833,1025.39
5834,1052.08
5835,1055.99
5836,1041.02
5837,1021.48
5838,1038.41
5839,1035.16
5840,997.396
5841,991.536
5842,997.396
5843,999.349
5844,973.958
5845,973.307
5846,986.328
5847,982.422
5848,978.516
5849,986.328
5850,989.583
5851,989.583
5852,1000
5853,999.349
5854,990.234
5855,975.911
5856,1009.77
5857,957.682
5858,921.875
5859,908.854
5860,906.901
5861,891.927
5862,842.448
5863,872.396
5864,878.906
5865,910.156
5866,862.63
5867,863.932
5868,880.208
5869,899.74
5870,917.318
5871,889.974
5872,942.708
5873,963.542
5874,970.703
5875,960.937
5876,952.474
5877,961.589
5878,987.63
5879,935.547
5880,928.385
5881,942.057
5882,983.724
5883,947.917
5884,916.667
5885,973.958
5886,984.375
5887,974.609
5888,945.964
5889,988.932
5890,986.979
5891,975.911
5892,971.354
5893,1010.42
5894,962.24
5895,945.964
5896,947.266
5897,977.865
5898,928.385
5899,882.161
5900,918.62
5901,936.849
5902,939.453
5903,905.599
5904,952.474
5905,1000.65
5906,954.427
5907,925.781
5908,904.297
5909,918.62
5910,902.344
5911,841.146
5912,830.729
5913,852.214
5914,908.203
5915,949.87
5916,927.734
5917,945.312
5918,1001.3
5919,1001.3
5920,996.745
5921,895.182
5922,917.969
5923,925.781
5924,954.427
5925,961.589
5926,925.13
5927,978.516
5928,993.49
5929,996.094
5930,968.75
5931,983.073
5932,1025.39
5933,1032.55
5934,1054.04
5935,1083.98
5936,1100.91
5937,1104.17
5938,1099.61
5939,1102.21
5940,1120.44
5941,1117.19
5942,1112.63
5943,1111.98
5944,1110.68
5945,1103.52
5946,1080.73
5947,1076.17
5948,1068.36
5949,1061.2
5950,1056.64
5951,1098.96
5952,1046.22
5953,1020.18
5954,1024.74
5955,1040.36
5956,968.75
5957,906.25
5958,930.339
5959,960.937
5960,904.948
5961,853.516
5962,912.109
5963,966.797
5964,1029.95
5965,956.38
5966,1002.6
5967,1023.44
5968,1014.97
5969,966.146
5970,910.156
5971,966.797
5972,1007.81
5973,964.193
5974,958.984
5975,979.167
5976,1001.95
5977,970.703
5978,928.385
5979,958.984
5980,989.583
5981,935.547
5982,919.922
5983,970.703
5984,1030.6
5985,1009.11
5986,995.443
5987,1047.53
5988,1044.27
5989,1012.37
5990,966.797
5991,999.349
5992,977.214
5993,960.937
5994,989.583
5995,932.292
5996,889.974
5997,850.26
5998,823.568
5999,854.818
6000,767.578
6001,803.385
6002,899.74
6003,966.797
6004,1003.26
6005,989.583
6006,1068.36
6007,1108.07
6008,1026.04
6009,1020.83
6010,1041.67
6011,1055.34
6012,1032.55
6013,1021.48
6014,1053.39
6015,1048.83
6016,1023.44
6017,1011.07
6018,1024.74
6019,1029.3
6020,1016.28
6021,982.422
6022,978.516
6023,966.146
6024,986.979
6025,986.328
6026,978.516
6027,1006.51
6028,1044.27
6029,1067.71
6030,1052.73
6031,1064.45
6032,1121.09
6033,1133.46
6034,1132.81
6035,1149.09
6036,1147.14
6037,1147.79
6038,1125
6039,1081.38
6040,1039.71
6041,1011.72
6042,988.281
6043,914.714
6044,955.078
6045,1040.36
6046,1087.89
6047,1102.21
6048,1148.44
6049,1228.52
6050,1156.25
6051,1139.32
6052,1158.85
6053,1141.93
6054,1138.02
6055,1131.51
6056,1154.3
6057,1111.98
6058,1082.68
6059,1107.42
6060,1085.29
6061,1078.78
6062,1085.29
6063,1097.01
6064,1074.87
6065,1059.24
6066,1073.57
6067,1059.9
6068,1048.83
6069,1059.24
6070,1063.15
6071,1056.64
6072,1044.27
6073,1039.06
6074,1035.81
6075,1022.79
6076,1022.79
6077,1046.87
6078,1041.67
6079,1057.29
6080,1064.45
6081,1052.08
6082,1085.94
6083,1068.36
6084,1058.59
6085,1043.62
6086,1027.99
6087,1061.85
6088,979.167
6089,955.078
6090,988.932
6091,1008.46
6092,1008.46
6093,999.349
6094,1065.76
6095,1074.87
6096,1045.57
6097,1033.85
6098,1041.67
6099,1008.46
6100,985.677
6101,1009.11
6102,1025.39
6103,1016.93
6104,1022.14
6105,1041.02
6106,1039.71
6107,1010.42
6108,1022.14
6109,978.516
6110,948.568
6111,941.406
6112,947.917
6113,945.312
6114,929.687
6115,988.281
6116,1000
6117,988.281
6118,983.724
6119,1018.23
6120,958.333
6121,934.896
6122,936.198
6123,966.146
6124,907.552
6125,854.818
6126,868.49
6127,878.906
6128,858.724
6129,767.578
6130,791.016
6131,781.901
6132,828.125
6133,819.01
6134,785.807
6135,833.333
6136,854.818
6137,882.161
6138,891.276
6139,839.193
6140,861.328
6141,841.797
6142,815.755
6143,830.729
6144,750
6145,791.016
6146,829.427
6147,881.51
6148,961.589
6149,908.203
6150,970.703
6151,991.536
6152,1028.65
6153,977.865
6154,949.219
6155,1003.91
6156,1018.88
6157,1029.3
6158,1024.09
6159,1096.35
6160,1091.8
6161,1108.07
6162,1109.37
6163,1101.56
6164,1079.43
6165,1052.08
6166,1039.06
6167,1024.09
6168,1011.07
6169,1001.95
6170,992.187
6171,993.49
6172,1000.65
6173,992.839
6174,992.187
6175,983.073
6176,958.333
6177,928.385
6178,932.943
6179,923.828
6180,944.661
6181,1014.97
6182,1052.08
6183,1121.09
6184,1142.58
6185,1158.2
6186,1162.76
6187,1107.42
6188,1088.54
6189,1063.15
6190,1048.83
6191,1089.84
6192,1098.96
6193,1138.02
6194,1181.64
6195,1163.41
6196,1173.18
6197,1178.39
6198,1104.17
6199,1077.47
6200,1050.78
6201,1080.08
6202,1009.77
6203,938.151
6204,964.844
6205,968.75
6206,890.625
6207,828.125
6208,853.516
6209,919.922
6210,881.51
6211,845.703
6212,889.974
6213,895.182
6214,925.13
6215,811.198
6216,833.333
6217,852.865
6218,901.042
6219,871.745
6220,847.656
6221,912.109
6222,986.328
6223,944.01
6224,914.714
6225,959.635
6226,1002.6
6227,952.474
6228,902.344
6229,942.708
6230,950.521
6231,999.349
6232,929.687
6233,1001.95
6234,1035.81
6235,1065.76
6236,1064.45
6237,1035.81
6238,1090.49
6239,1111.98
6240,1037.76
6241,999.349
6242,990.885
6243,1011.72
6244,951.172
6245,899.089
6246,953.125
6247,1006.51
6248,1007.81
6249,929.687
6250,971.354
6251,981.12
6252,1000.65
6253,906.901
6254,904.948
6255,979.167
6256,1046.87
6257,1015.62
6258,994.141
6259,1083.33
6260,1113.28
6261,1078.78
6262,1003.91
6263,1047.53
6264,972.005
6265,900.391
6266,852.865
6267,886.068
6268,899.089
6269,905.599
6270,1022.14
6271,1026.04
6272,1061.85
6273,1062.5
6274,1079.43
6275,1062.5
6276,1023.44
6277,1063.8
6278,1046.22
6279,1021.48
6280,1007.81
6281,1000
6282,1024.09
6283,979.167
6284,974.609
6285,977.214
6286,981.771
6287,981.771
6288,947.266
6289,1013.67
6290,975.911
6291,966.797
6292,961.589
6293,1001.95
6294,953.125
6295,915.365
6296,965.495
6297,1008.46
6298,963.542
6299,918.62
6300,955.729
6301,955.729
6302,974.609
6303,876.302
6304,889.974
6305,857.422
6306,828.125
6307,863.932
6308,791.016
6309,858.073
6310,899.089
6311,979.818
6312,963.542
6313,914.062
6314,960.286
6315,966.146
6316,947.266
6317,912.76
6318,985.677
6319,1037.76
6320,1048.83
6321,1042.97
6322,1066.41
6323,1065.1
6324,1051.43
6325,1027.34
6326,1024.74
6327,1013.02
6328,997.396
6329,999.349
6330,991.536
6331,969.401
6332,945.964
6333,964.844
6334,943.359
6335,876.953
6336,863.281
6337,869.792
6338,913.411
6339,897.135
6340,934.896
6341,1016.28
6342,1078.78
6343,1042.97
6344,1010.42
6345,1005.86
6346,986.328
6347,969.401
6348,930.339
6349,1031.9
6350,1080.08
6351,1108.72
6352,1149.09
6353,1171.22
6354,1184.24
6355,1130.86
6356,1110.03
6357,1113.93
6358,1092.45
6359,1091.8
6360,1083.98
6361,1076.82
6362,1070.31
6363,1089.19
6364,1032.55
6365,996.745
6366,979.167
6367,986.328
6368,1008.46
6369,916.667
6370,953.125
6371,964.193
6372,977.865
6373,981.12
6374,947.266
6375,1009.77
6376,1027.99
6377,1032.55
6378,1036.46
6379,1048.18
6380,1043.62
6381,1037.11
6382,1027.99
6383,1014.97
6384,991.536
6385,968.099
6386,990.885
6387,923.177
6388,895.182
6389,886.719
6390,940.104
6391,888.021
6392,845.703
6393,888.672
6394,947.266
6395,924.479
6396,876.953
6397,936.198
6398,999.349
6399,966.146
6400,912.76
6401,932.943
6402,916.667
6403,935.547
6404,850.26
6405,887.37
6406,906.901
6407,944.01
6408,982.422
6409,965.495
6410,1026.04
6411,1071.61
6412,1078.78
6413,1091.8
6414,1106.12
6415,1108.72
6416,1108.07
6417,1106.12
6418,1109.37
6419,1112.63
6420,1110.68
6421,1157.55
6422,1119.14
6423,1125.65
6424,1173.18
6425,1111.98
6426,1100.26
6427,1052.08
6428,1060.55
6429,1011.72
6430,934.245
6431,977.865
6432,905.599
6433,880.859
6434,886.068
6435,927.734
6436,896.484
6437,863.932
6438,912.109
6439,934.896
6440,988.932
6441,921.875
6442,968.099
6443,1011.72
6444,1035.16
6445,1027.99
6446,1037.11
6447,1044.27
6448,1057.29
6449,1057.29
6450,1042.97
6451,1048.83
6452,1016.93
6453,1058.59
6454,1050.13
6455,1048.18
6456,1058.59
6457,1054.04
6458,1050.78
6459,1082.68
6460,1039.06
6461,1008.46
6462,985.026
6463,1005.21
6464,960.937
6465,854.167
6466,901.693
6467,961.589
6468,934.896
6469,940.104
6470,994.792
6471,1065.76
6472,1053.39
6473,989.583
6474,1014.32
6475,1013.67
6476,925.781
6477,893.229
6478,917.969
6479,956.38
6480,972.656
6481,942.057
6482,1016.28
6483,1070.96
6484,1074.22
6485,1044.27
6486,1050.78
6487,1075.52
6488,1063.8
6489,1048.83
6490,1045.57
6491,1046.87
6492,1039.71
6493,1035.81
6494,1027.34
6495,1024.09
6496,1037.76
6497,1054.69
6498,1057.29
6499,1061.85
6500,1077.47
6501,1097.01
6502,1095.7
6503,1083.33
6504,1090.49
6505,1085.94
6506,1070.96
6507,1050.78
6508,1046.87
6509,1044.92
6510,1044.27
6511,1055.34
6512,1100.91
6513,1041.02
6514,994.141
6515,975.26
6516,1000.65
6517,930.339
6518,884.766
6519,935.547
6520,986.328
6521,962.891
6522,916.667
6523,962.891
6524,966.797
6525,989.583
6526,901.693
6527,911.458
6528,894.531
6529,889.323
6530,871.094
6531,831.38
6532,911.458
6533,957.031
6534,1005.86
6535,1018.23
6536,1054.69
6537,1103.52
6538,1095.7
6539,1098.96
6540,1114.58
6541,1112.63
6542,1104.82
6543,1092.45
6544,1078.78
6545,1079.43
6546,1068.36
6547,1069.01
6548,1077.47
6549,1092.45
6550,1097.66
6551,1098.31
6552,1098.31
6553,1092.45
6554,1093.1
6555,1111.33
6556,1075.52
6557,1063.8
6558,1078.12
6559,1098.96
6560,1082.03
6561,1054.04
6562,1135.42
6563,1091.8
6564,1055.99
6565,1054.69
6566,1057.29
6567,1044.27
6568,1052.73
6569,1057.94
6570,1059.9
6571,1056.64
6572,1061.2
6573,1058.59
6574,1046.22
6575,1041.67
6576,1038.41
6577,1053.39
6578,1041.67
6579,1030.6
6580,983.724
6581,1056.64
6582,1005.21
6583,954.427
6584,940.755
6585,938.151
6586,966.797
6587,874.349
6588,907.552
6589,917.318
6590,928.385
6591,957.682
6592,878.255
6593,910.807
6594,902.995
6595,893.229
6596,924.479
6597,846.354
6598,880.208
6599,910.807
6600,942.708
6601,1000.65
6602,930.339
6603,973.307
6604,986.979
6605,977.214
6606,996.094
6607,906.25
6608,930.339
6609,925.781
6610,930.99
6611,968.75
6612,894.531
6613,944.01
6614,966.146
6615,1013.67
6616,966.797
6617,912.109
6618,945.312
6619,933.594
6620,951.823
6621,861.328
6622,891.927
6623,919.271
6624,960.286
6625,977.865
6626,972.005
6627,1049.48
6628,1090.49
6629,1087.89
6630,1065.1
6631,1076.82
6632,1070.31
6633,1069.01
6634,1068.36
6635,1083.33
6636,1075.52
6637,1066.41
6638,1103.52
6639,1044.27
6640,1070.31
6641,1050.13
6642,1033.85
6643,1058.59
6644,1007.81
6645,1072.92
6646,1015.62
6647,1014.32
6648,1072.92
6649,990.885
6650,1000
6651,1016.93
6652,975.26
6653,969.401
6654,940.755
6655,979.167
6656,972.005
6657,977.865
6658,1009.77
6659,957.031
6660,941.406
6661,971.354
6662,927.083
6663,883.464
6664,927.734
6665,936.198
6666,959.635
6667,969.401
6668,968.75
6669,958.984
6670,960.286
6671,955.729
6672,921.875
6673,873.698
6674,936.198
6675,908.854
6676,812.5
6677,832.682
6678,845.703
6679,845.052
6680,761.719
6681,794.922
6682,874.349
6683,944.01
6684,893.229
6685,934.245
6686,1013.67
6687,1003.26
6688,991.536
6689,966.797
6690,1016.93
6691,981.12
6692,966.797
6693,1014.97
6694,966.797
6695,940.104
6696,931.641
6697,970.703
6698,921.224
6699,852.865
6700,869.792
6701,901.693
6702,888.021
6703,806.641
6704,871.745
6705,918.62
6706,990.885
6707,921.875
6708,930.339
6709,975.911
6710,977.865
6711,896.484
6712,829.427
6713,873.047
6714,906.901
6715,957.682
6716,905.599
6717,1001.95
6718,1055.34
6719,1080.73
6720,1089.84
6721,1072.92
6722,1119.79
6723,1104.82
6724,1093.1
6725,1077.47
6726,1067.06
6727,1078.78
6728,1074.87
6729,1065.76
6730,1049.48
6731,1081.38
6732,1093.1
6733,1047.53
6734,1063.15
6735,1074.87
6736,1036.46
6737,1063.8
6738,986.979
6739,1045.57
6740,1023.44
6741,1030.6
6742,1057.29
6743,1032.55
6744,1034.51
6745,974.609
6746,979.167
6747,982.422
6748,973.958
6749,886.068
6750,929.036
6751,956.38
6752,904.948
6753,860.026
6754,883.464
6755,872.396
6756,886.068
6757,839.193
6758,827.474
6759,848.307
6760,823.568
6761,829.427
6762,842.448
6763,865.885
6764,867.187
6765,892.578
6766,895.182
6767,899.089
6768,895.182
6769,889.974
6770,892.578
6771,843.75
6772,867.187
6773,855.469
6774,813.151
6775,826.823
6776,858.724
6777,813.151
6778,822.266
6779,819.661
6780,830.729
6781,856.12
6782,828.125
6783,916.016
6784,887.37
6785,897.786
6786,901.693
6787,894.531
6788,892.578
6789,855.469
6790,880.859
6791,878.255
6792,870.443
6793,864.583
6794,903.646
6795,854.167
6796,859.375
6797,889.974
6798,870.443
6799,833.333
6800,815.104
6801,846.354
6802,800.781
6803,808.594
6804,821.615
6805,790.365
6806,845.052
6807,860.677
6808,835.937
6809,882.161
6810,889.323
6811,900.391
6812,901.042
6813,888.672
6814,891.927
6815,874.349
6816,867.187
6817,848.307
6818,839.193
6819,834.635
6820,850.911
6821,779.948
6822,798.177
6823,822.917
6824,765.625
6825,714.844
6826,731.771
6827,751.302
6828,722.656
6829,718.099
6830,693.359
6831,773.437
6832,765.625
6833,784.505
6834,748.047
6835,809.245
6836,863.281
6837,808.594
6838,818.359
6839,863.281
6840,921.875
6841,852.865
6842,862.63
6843,937.5
6844,908.203
6845,885.417
6846,914.062
6847,920.573
6848,945.964
6849,914.714
6850,897.786
6851,929.687
6852,891.276
6853,922.526
6854,891.276
6855,895.182
6856,898.437
6857,902.344
6858,908.203
6859,875.651
6860,880.859
6861,907.552
6862,948.568
6863,898.437
6864,903.646
6865,930.99
6866,884.115
6867,885.417
6868,882.812
6869,857.422
6870,879.557
6871,884.115
6872,873.698
6873,860.677
6874,858.073
6875,837.24
6876,845.052
6877,856.771
6878,867.839
6879,846.354
6880,892.578
6881,901.042
6882,895.182
6883,845.052
6884,902.995
6885,886.068
6886,829.427
6887,847.656
6888,798.828
6889,828.125
6890,791.667
6891,770.182
6892,833.984
6893,824.87
6894,845.703
6895,895.833
6896,876.953
6897,947.917
6898,898.437
6899,881.51
6900,899.74
6901,845.052
6902,827.474
6903,808.594
6904,794.271
6905,823.568
6906,753.255
6907,796.875
6908,835.937
6909,760.417
6910,811.849
6911,804.036
6912,794.922
6913,769.531
6914,753.255
6915,781.25
6916,727.865
6917,745.443
6918,752.604
6919,782.552
6920,809.896
6921,832.031
6922,812.5
6923,853.516
6924,857.422
6925,857.422
6926,848.958
6927,848.307
6928,841.146
6929,823.568
6930,844.401
6931,776.042
6932,716.797
6933,689.453
6934,728.516
6935,681.641
6936,677.083
6937,645.833
6938,723.958
6939,737.63
6940,724.609
6941,737.63
6942,707.031
6943,777.344
6944,738.932
6945,732.422
6946,686.198
6947,669.271
6948,695.964
6949,654.948
6950,649.089
6951,645.833
6952,671.875
6953,668.62
6954,666.667
6955,667.318
6956,669.271
6957,669.922
6958,677.734
6959,685.547
6960,693.359
6961,703.125
6962,712.891
6963,722.656
6964,727.865
6965,738.281
6966,753.906
6967,783.854
6968,805.99
6969,825.521
6970,863.932
6971,901.042
6972,917.318
6973,900.391
6974,888.021
6975,877.604
6976,854.167
6977,826.172
6978,810.547
6979,822.917
6980,852.865
6981,867.839
6982,869.141
6983,872.396
6984,878.906
6985,878.255
6986,858.724
6987,853.516
6988,860.026
6989,878.906
6990,896.484
6991,890.625
6992,886.068
6993,880.859
6994,867.839
6995,834.635
6996,798.828
6997,781.901
6998,770.833
6999,762.37
7000,757.812
7001,757.812
7002,764.323
7003,776.693
7004,787.109
7005,793.62
7006,817.057
7007,858.724
7008,904.948
7009,920.573
7010,968.75
7011,987.63
7012,994.792
7013,973.958
7014,942.057
7015,957.031
7016,947.917
7017,972.005
7018,973.307
7019,993.49
7020,1021.48
7021,1026.69
7022,1001.3
7023,975.911
7024,970.052
7025,957.031
7026,926.432
7027,890.625
7028,880.208
7029,878.255
7030,888.021
7031,898.437
7032,904.297
7033,925.13
7034,942.708
7035,950.521
7036,949.87
7037,939.453
7038,950.521
7039,949.87
7040,945.964
7041,932.943
7042,919.922
7043,933.594
7044,963.542
7045,981.12
7046,983.073
7047,1002.6
7048,1033.2
7049,1048.18
7050,1017.58
7051,1001.95
7052,1014.32
7053,1007.16
7054,976.562
7055,949.87
7056,945.312
7057,941.406
7058,918.62
7059,899.74
7060,888.021
7061,869.141
7062,853.516
7063,832.031
7064,817.057
7065,820.312
7066,827.474
7067,845.052
7068,852.214
7069,862.63
7070,889.323
7071,908.203
7072,921.875
7073,913.411
7074,919.922
7075,928.385
7076,937.5
7077,940.755
7078,928.385
7079,936.849
7080,951.172
7081,963.542
7082,953.125
7083,955.729
7084,986.979
7085,994.792
7086,988.932
7087,1001.95
7088,1016.93
7089,1003.91
7090,998.698
7091,1009.77
7092,1005.21
7093,990.885
7094,983.073
7095,979.818
7096,962.891
7097,950.521
7098,940.104
7099,916.667
7100,897.135
7101,893.88
7102,883.464
7103,860.677
7104,850.911
7105,850.26
7106,850.26
7107,841.146
7108,833.333
7109,855.469
7110,875.651
7111,886.719
7112,883.464
7113,883.464
7114,892.578
7115,893.229
7116,920.573
7117,930.339
7118,954.427
7119,979.818
7120,1001.3
7121,992.187
7122,960.937
7123,960.286
7124,967.448
7125,979.167
7126,972.005
7127,990.885
7128,1029.3
7129,1057.94
7130,1058.59
7131,1070.96
7132,1095.05
7133,1084.64
7134,1054.69
7135,985.677
7136,990.885
7137,936.849
7138,889.974
7139,894.531
7140,922.526
7141,953.125
7142,940.104
7143,1026.69
7144,1084.64
7145,1073.57
7146,1057.29
7147,1070.96
7148,1054.04
7149,975.911
7150,933.594
7151,942.057
7152,944.01
7153,927.734
7154,924.479
7155,948.568
7156,979.818
7157,988.281
7158,967.448
7159,977.865
7160,1004.56
7161,1006.51
7162,975.911
7163,960.937
7164,992.839
7165,1007.16
7166,991.536
7167,984.375
7168,1024.09
7169,1048.18
7170,1024.74
7171,1038.41
7172,1061.85
7173,1059.9
7174,1028.65
7175,1022.79
7176,1024.09
7177,1005.21
7178,1029.95
7179,1044.92
7180,1044.92
7181,1061.2
7182,1091.15
7183,1083.98
7184,1046.22
7185,1044.27
7186,1036.46
7187,1011.07
7188,994.792
7189,1002.6
7190,999.349
7191,1013.02
7192,1042.97
7193,1042.32
7194,1029.95
7195,1021.48
7196,1009.11
7197,981.771
7198,959.635
7199,948.568
7200,945.964
7201,969.401
7202,983.073
7203,973.958
7204,975.26
7205,984.375
7206,970.703
7207,938.151
7208,926.432
7209,931.641
7210,914.714
7211,915.365
7212,961.589
7213,973.958
7214,983.724
7215,996.745
7216,1007.16
7217,1002.6
7218,967.448
7219,948.568
7220,928.385
7221,904.948
7222,890.625
7223,864.583
7224,828.776
7225,807.292
7226,785.807
7227,759.115
7228,733.073
7229,725.911
7230,768.88
7231,826.823
7232,856.771
7233,902.344
7234,961.589
7235,1017.58
7236,1009.11
7237,994.141
7238,1026.04
7239,1042.97
7240,1023.44
7241,1014.32
7242,1038.41
7243,1041.67
7244,1045.57
7245,1057.29
7246,1067.06
7247,1065.76
7248,1074.22
7249,1075.52
7250,1054.04
7251,1054.69
7252,1077.47
7253,1072.92
7254,1066.41
7255,1079.43
7256,1071.61
7257,1060.55
7258,1060.55
7259,1057.94
7260,1046.22
7261,1046.22
7262,1068.36
7263,1044.92
7264,1013.67
7265,1024.74
7266,1016.93
7267,982.422
7268,953.125
7269,948.568
7270,939.453
7271,904.948
7272,875.651
7273,856.771
7274,828.776
7275,804.687
7276,773.437
7277,748.047
7278,744.141
7279,796.224
7280,824.219
7281,833.333
7282,865.234
7283,917.969
7284,953.776
7285,922.526
7286,928.385
7287,945.964
7288,958.333
7289,937.5
7290,924.479
7291,931.641
7292,929.036
7293,923.828
7294,907.552
7295,904.948
7296,945.964
7297,988.932
7298,1040.36
7299,1069.66
7300,1101.56
7301,1151.04
7302,1164.06
7303,1138.67
7304,1085.94
7305,1072.27
7306,1077.47
7307,1091.15
7308,1085.94
7309,1083.33
7310,1126.95
7311,1159.51
7312,1158.2
7313,1138.02
7314,1125.65
7315,1126.3
7316,1117.19
7317,1122.4
7318,1112.63
7319,1099.61
7320,1102.86
7321,1095.05
7322,1073.57
7323,1067.71
7324,1087.89
7325,1076.82
7326,1039.71
7327,1053.39
7328,1061.2
7329,1027.99
7330,982.422
7331,976.562
7332,994.141
7333,987.63
7334,962.24
7335,937.5
7336,932.292
7337,936.198
7338,923.828
7339,901.042
7340,934.896
7341,988.281
7342,1041.67
7343,1035.81
7344,1042.97
7345,1067.71
7346,1061.85
7347,1027.99
7348,986.328
7349,989.583
7350,988.932
7351,988.281
7352,967.448
7353,971.354
7354,998.047
7355,1040.36
7356,1067.06
7357,1074.87
7358,1096.35
7359,1123.7
7360,1134.77
7361,1102.21
7362,1093.75
7363,1094.4
7364,1087.89
7365,1071.61
7366,1055.99
7367,1046.22
7368,1012.37
7369,977.865
7370,947.917
7371,908.854
7372,907.552
7373,930.339
7374,960.937
7375,969.401
7376,972.656
7377,979.167
7378,961.589
7379,971.354
7380,961.589
7381,960.937
7382,999.349
7383,1050.13
7384,1076.82
7385,1043.62
7386,1034.51
7387,1052.08
7388,1039.71
7389,1003.26
7390,967.448
7391,965.495
7392,972.005
7393,988.281
7394,989.583
7395,992.187
7396,1026.04
7397,1055.34
7398,1063.8
7399,1038.41
7400,1044.92
7401,1082.68
7402,1089.19
7403,1049.48
7404,1039.06
7405,1041.02
7406,1046.22
7407,1003.91
7408,984.375
7409,1050.78
7410,1085.94
7411,1089.84
7412,1075.52
7413,1100.26
7414,1110.68
7415,1058.59
7416,1014.97
7417,1026.69
7418,1060.55
7419,1065.1
7420,1051.43
7421,1064.45
7422,1078.12
7423,1055.99
7424,1023.44
7425,1020.83
7426,1027.34
7427,1015.62
7428,1023.44
7429,1042.97
7430,1040.36
7431,1035.16
7432,1039.71
7433,1041.02
7434,1034.51
7435,1033.85
7436,1027.34
7437,1022.14
7438,1017.58
7439,1011.72
7440,991.536
7441,986.328
7442,977.214
7443,942.057
7444,899.74
7445,865.885
7446,828.776
7447,770.833
7448,730.469
7449,705.078
7450,686.849
7451,674.479
7452,666.016
7453,659.505
7454,661.458
7455,677.734
7456,694.01
7457,703.776
7458,708.984
7459,716.146
7460,729.818
7461,759.115
7462,791.016
7463,817.708
7464,833.333
7465,838.542
7466,840.495
7467,887.37
7468,914.714
7469,922.526
7470,944.01
7471,1027.99
7472,1089.84
7473,1046.87
7474,1050.78
7475,1108.07
7476,1136.72
7477,1087.89
7478,1100.91
7479,1158.85
7480,1165.36
7481,1121.09
7482,1120.44
7483,1152.34
7484,1106.12
7485,1060.55
7486,1070.96
7487,1069.66
7488,1064.45
7489,1078.12
7490,1104.82
7491,1088.54
7492,1070.96
7493,1091.15
7494,1076.82
7495,1022.14
7496,1028.65
7497,1071.61
7498,1052.73
